0,831.6176147460938
26.603634054859196,834.2455444335938
53.20726810971839,836.705078125
79.81090216457758,838.2445678710938
106.41453621943678,839.8980712890625
133.01817027429598,841.912353515625
159.62180432915517,842.3653564453125
186.22543838401438,843.0675659179688
212.82907243887357,844.4913940429688
239.43270649373275,844.6709594726562
266.03634054859197,844.589599609375
292.63997460345115,845.4102783203125
319.24360865831034,846.0267333984375
345.8472427131695,846.1678466796875
372.45087676802876,846.612548828125
399.05451082288795,846.4607543945312
425.65814487774713,845.7537841796875
452.2617789326063,844.5419921875
478.8654129874655,843.8134765625
505.46904704232475,842.9553833007812
532.0726810971839,842.1343994140625
558.6763151520431,843.2440185546875
585.2799492069023,844.17822265625
611.8835832617615,844.2103271484375
638.4872173166207,845.7399291992188
665.0908513714799,847.8538208007812
691.694485426339,849.24609375
718.2981194811983,851.1512451171875
744.9017535360575,853.8618774414062
771.5053875909167,855.5172119140625
798.1090216457759,856.1754760742188
824.7126557006351,856.6134033203125
851.3162897554943,857.4894409179688
877.9199238103535,858.4385986328125
904.5235578652126,859.6246948242188
931.1271919200718,861.1045532226562
957.730825974931,863.1746215820312
984.3344600297902,865.27978515625
1010.9380940846495,867.2045288085938
1037.5417281395087,869.4688110351562
1064.1453621943679,871.6390991210938
1090.748996249227,873.98974609375
1117.3526303040862,875.9522094726562
1143.9562643589454,877.3475341796875
1170.5598984138046,879.1036987304688
1197.1635324686638,881.1925659179688
1223.767166523523,882.6970825195312
1250.3708005783822,883.8059692382812
1276.9744346332413,884.6455078125
1303.5780686881005,884.9548950195312
1330.1817027429597,884.9212646484375
1356.785336797819,885.2456665039062
1383.388970852678,885.8748168945312
1409.9926049075373,886.7196044921875
1436.5962389623967,889.1724853515625
1463.1998730172559,891.40087890625
1489.803507072115,892.907470703125
1516.4071411269742,895.2901000976562
1543.0107751818334,898.9207763671875
1569.6144092366926,902.3709106445312
1596.2180432915518,905.9251098632812
1622.821677346411,908.6407470703125
1649.4253114012702,911.122314453125
1676.0289454561293,914.0616455078125
1702.6325795109885,917.3521728515625
1729.2362135658477,920.1723022460938
1755.839847620707,922.755615234375
1782.443481675566,925.4569702148438
1809.0471157304253,928.2804565429688
1835.6507497852845,931.2749633789062
1862.2543838401436,934.2324829101562
1888.8580178950028,936.2877197265625
1915.461651949862,939.4852294921875
1942.0652860047212,943.61962890625
1968.6689200595804,947.0321655273438
1995.2725541144398,949.8336791992188
2021.876188169299,952.9200439453125
2048.479822224158,956.3673095703125
2075.0834562790174,959.9203491210938
2101.6870903338763,962.95068359375
2128.2907243887357,965.7232055664062
2154.8943584435947,968.0816040039062
2181.497992498454,970.1649169921875
2208.101626553313,972.1868896484375
2234.7052606081725,974.4152221679688
2261.3088946630314,976.8298950195312
2287.912528717891,979.1959838867188
2314.5161627727502,981.1931762695312
2341.119796827609,982.89599609375
2367.7234308824686,984.779296875
2394.3270649373276,986.8922119140625
2420.930698992187,989.1460571289062
2447.534333047046,991.2194213867188
2474.1379671019054,993.2367553710938
2500.7416011567643,996.3499755859375
2527.3452352116237,999.3616943359375
2553.9488692664827,1002.121643066406
2580.552503321342,1004.712768554688
2607.156137376201,1007.779968261719
2633.7597714310605,1010.433532714844
2660.3634054859194,1013.615966796875
2686.967039540779,1017.118835449219
2713.570673595638,1020.822082519531
2740.174307650497,1024.542846679688
2766.777941705356,1028.31494140625
2793.3815757602156,1031.1728515625
2819.9852098150745,1033.807373046875
2846.588843869934,1037.293212890625
2873.1924779247934,1041.155639648438
2899.7961119796523,1045.01806640625
2926.3997460345117,1048.705932617188
2953.0033800893707,1052.123046875
2979.60701414423,1055.22021484375
3006.210648199089,1058.228271484375
3032.8142822539485,1061.236328125
3059.4179163088074,1064.244506835938
3086.021550363667,1067.252563476562
3112.625184418526,1069.293823242188
3139.228818473385,1071.047241210938
3165.832452528244,1072.573364257812
3192.4360865831036,1074.319458007812
3219.0397206379625,1076.43505859375
3245.643354692822,1079.924438476562
3272.246988747681,1083.413818359375
3298.8506228025403,1086.911743164062
3325.4542568573993,1091.266723632812
3352.0578909122587,1096.293823242188
3378.6615249671177,1100.805541992188
3405.265159021977,1104.914672851562
3431.8687930768365,1109.720703125
3458.4724271316954,1114.600830078125
3485.076061186555,1119.599853515625
3511.679695241414,1125.32861328125
3538.283329296273,1130.918701171875
3564.886963351132,1135.620239257812
3591.4905974059916,1139.998779296875
3618.0942314608506,1144.437744140625
3644.69786551571,1149.606567382812
3671.301499570569,1155.207885742188
3697.9051336254283,1159.527099609375
3724.5087676802873,1163.856079101562
3751.1124017351467,1168.003051757812
3777.7160357900057,1171.748657226562
3804.319669844865,1175.500366210938
3830.923303899724,1179.926147460938
3857.5269379545834,1184.534057617188
3884.1305720094424,1188.887084960938
3910.734206064302,1193.224365234375
3937.337840119161,1198.11962890625
3963.94147417402,1204.822143554688
3990.5451082288796,1211.889038085938
4017.1487422837386,1221.002075195312
4043.752376338598,1230.915161132812
4070.356010393457,1240.659057617188
4096.959644448316,1248.873291015625
4123.563278503176,1257.761596679688
4150.166912558035,1267.27001953125
4176.770546612894,1276.551025390625
4203.374180667753,1285.617797851562
4229.9778147226125,1294.563232421875
4256.581448777471,1303.94189453125
4283.18508283233,1313.009399414062
4309.788716887189,1321.694580078125
4336.392350942049,1329.994018554688
4362.995984996908,1337.885620117188
4389.599619051767,1345.55810546875
4416.203253106626,1352.421508789062
4442.806887161486,1359.284790039062
4469.410521216345,1366.612060546875
4496.014155271204,1374.8125
4522.617789326063,1382.882934570312
4549.221423380923,1391.293090820312
4575.825057435782,1399.88525390625
4602.428691490641,1409.336303710938
4629.0323255455005,1419.471313476562
4655.6359596003595,1430.421997070312
4682.239593655218,1442.337158203125
4708.843227710077,1454.070068359375
4735.446861764937,1463.836181640625
4762.050495819796,1474.271728515625
4788.654129874655,1485.275146484375
4815.257763929514,1495.902709960938
4841.861397984374,1506.560546875
4868.465032039233,1516.74951171875
4895.068666094092,1527.082275390625
4921.672300148951,1537.384765625
4948.275934203811,1547.098510742188
4974.87956825867,1557.39501953125
5001.483202313529,1568.30859375
5028.086836368388,1579.039916992188
5054.6904704232475,1590.69189453125
5081.294104478106,1603.989990234375
5107.897738532965,1617.417846679688
5134.501372587825,1628.401245117188
5161.105006642684,1639.384521484375
5187.708640697543,1650.36376953125
5214.312274752402,1661.28076171875
5240.915908807262,1672.43505859375
5267.519542862121,1683.82763671875
5294.12317691698,1695.220092773438
5320.726810971839,1705.89013671875
5347.330445026699,1715.993041992188
5373.934079081558,1725.3896484375
5400.537713136417,1733.5458984375
5427.141347191276,1741.288696289062
5453.7449812461355,1745.533203125
5480.348615300994,1748.547729492188
5506.952249355853,1749.962036132812
5533.555883410712,1750.389038085938
5560.159517465572,1750.90185546875
5586.763151520431,1752.371459960938
5613.36678557529,1753.841064453125
5639.970419630149,1756.752197265625
5666.574053685009,1760.721801757812
5693.177687739868,1765.949829101562
5719.781321794727,1773.630493164062
5746.384955849587,1781.311279296875
5772.988589904446,1790.426635742188
5799.592223959305,1800.476318359375
5826.195858014164,1810.435424804688
5852.7994920690235,1820.301635742188
5879.403126123882,1830.532104492188
5906.006760178741,1842.119018554688
5932.6103942336,1854.544677734375
5959.21402828846,1866.679321289062
5985.817662343319,1877.82275390625
6012.421296398178,1890.423583984375
6039.024930453037,1902.231201171875
6065.628564507897,1914.800048828125
6092.232198562756,1927.52294921875
6118.835832617615,1939.942016601562
6145.439466672474,1952.492919921875
6172.043100727334,1957.133911132812
6198.646734782193,1960.681762695312
6225.250368837052,1958.008911132812
6251.8540028919115,1949.382690429688
6278.45763694677,1939.533569335938
6305.061271001629,1934.350341796875
6331.664905056488,1927.891845703125
6358.268539111348,1924.781372070312
6384.872173166207,1923.18310546875
6411.475807221066,1922.305297851562
6438.079441275925,1924.62890625
6464.683075330785,1927.134643554688
6491.286709385644,1931.831787109375
6517.890343440503,1936.928100585938
6544.493977495362,1940.740966796875
6571.097611550222,1943.578979492188
6597.701245605081,1946.781372070312
6624.30487965994,1950.253662109375
6650.908513714799,1952.7744140625
6677.512147769658,1954.806518554688
6704.115781824517,1956.762451171875
6730.719415879376,1959.022583007812
6757.323049934235,1963.942138671875
6783.926683989095,1969.11962890625
6810.530318043954,1974.035888671875
6837.133952098813,1978.131591796875
6863.737586153673,1981.457763671875
6890.341220208532,1985.79052734375
6916.944854263391,1989.941162109375
6943.54848831825,1994.88232421875
6970.15212237311,1999.362915039062
6996.755756427969,2002.574462890625
7023.359390482828,2003.284790039062
7049.963024537687,2002.719848632812
7076.566658592546,2004.987915039062
7103.170292647405,2008.109619140625
7129.773926702264,2014.6162109375
7156.377560757123,2021.359130859375
7182.981194811983,2026.644775390625
7209.584828866842,2032.574340820312
7236.188462921701,2038.7099609375
7262.79209697656,2042.14697265625
7289.39573103142,2043.795654296875
7315.999365086279,2044.68701171875
7342.602999141138,2048.1103515625
7369.206633195997,2054.3154296875
7395.810267250857,2056.713134765625
7422.413901305716,2057.490478515625
7449.017535360575,2057.640625
7475.621169415434,2059.708740234375
7502.224803470293,2062.3017578125
7528.828437525152,2063.130126953125
7555.432071580011,2062.36376953125
7582.035705634871,2061.369873046875
7608.63933968973,2063.618408203125
7635.242973744589,2063.316162109375
7661.846607799448,2064.1240234375
7688.450241854308,2064.459228515625
7715.053875909167,2067.2001953125
7741.657509964026,2069.200439453125
7768.261144018885,2067.1923828125
7794.864778073745,2064.925537109375
7821.468412128604,2061.209716796875
7848.072046183463,2065.44384765625
7874.675680238322,2073.01953125
7901.279314293181,2080.865234375
7927.88294834804,2095.331787109375
7954.486582402899,2113.694091796875
7981.090216457759,2132.262451171875
8007.693850512618,2148.032470703125
8034.297484567477,2159.01171875
8060.901118622336,2173.5791015625
8087.504752677196,2188.7529296875
8114.108386732055,2204.16259765625
8140.712020786914,2222.320556640625
